business_name,city,state,website,phone,contact_method,industry,likely_opportunity,priority_score,to_email,status,email_sent,sent_at,followup_due,scan_notes,contact_note,contactability,facebook_url,instagram_url,contact_form_url,social_channels,social_dm_text,lat,lng
"Midwest Construction of Northern IL, Inc",Roscoe,IL,,8156235552,phone,construction,,,,drafted,,,,area search lat=42.2743 lng=-89.1479 r=1000m,,no_website,,,,no_contact_channel,"Hey Midwest Construction of Northern IL, Inc — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Roscoe that replies to missed callers automatically. Happy to send a quick example — just let me know!",42.420914599999996,-89.0092907
Triple RRR Services LLC,Rockford,IL,,7792728655,phone,construction,,,,new,,,,ambiguous business name; area search lat=42.2743 lng=-89.1479 r=1000m,,directory_or_ambiguous,,,,no_contact_channel,Hey Triple RRR Services LLC — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Rockford that replies to missed callers automatically. Happy to send a quick example — just let me know!,42.25007730000001,-88.9859937
Apex Electrical,Roscoe,IL,https://apexelectricalillinois.com,8152004709,email,electrical,,,contact@apexelectricalillinois.com,drafted,,,,area search lat=42.2743 lng=-89.1479 r=1000m,,email_found,https://www.facebook.com/2008,https://www.instagram.com/squarespace/,https://apexelectricalillinois.com/contact,"email_found,facebook_found,instagram_found",Hey Apex Electrical — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Roscoe that replies to missed callers automatically. Happy to send a quick example — just let me know!,42.4123334,-89.0441397
Louie's Auto Repair,Rockford,IL,,8159688611,phone,auto,,,,drafted,,,,area search lat=42.2743 lng=-89.1236 r=1000m,,no_website,,,,no_contact_channel,Hey Louie's Auto Repair — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Rockford that replies to missed callers automatically. Happy to send a quick example — just let me know!,42.2885995,-89.1052565
Rockford Remodeling LLC,Rockford,IL,http://rockfordremodelingllc.com,8159800126,email,construction,,,rockfordremodelingllc@gmail.com,drafted,,,,area search lat=42.2743 lng=-89.1236 r=1000m,,email_found,https://www.facebook.com/2008,,http://rockfordremodelingllc.com/contact-us,"email_found,facebook_found",Hey Rockford Remodeling LLC — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Rockford that replies to missed callers automatically. Happy to send a quick example — just let me know!,42.309719099999995,-89.11958179999999
Nunez Home’s Renovation,Loves Park,IL,https://nunezhomerenovation.com,7793330832,email,construction,,,sales@nunezhomerenovation.com,drafted,,,,area search lat=42.2743 lng=-89.1236 r=1000m,,email_found,https://www.facebook.com/Nunezhomesrenovations1,,https://nunezhomerenovation.com/contact/,"email_found,facebook_found",Hey Nunez Home’s Renovation — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,42.325791599999995,-89.0338359
Wire Nuts Electric,Machesney Park,IL,https://wirenutselectric.org,8153914465,website,electrical,,,,drafted,,,,area search lat=42.2743 lng=-89.1236 r=1000m,,website_contact_only,https://www.facebook.com/groups,,,facebook_found,Hey Wire Nuts Electric — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Machesney Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,42.3782681,-89.0316206
Wilson Electric Co,Rockford,IL,https://www.wilsonelectricco.com,8159630431,website,electrical,,,,drafted,,,,area search lat=42.2743 lng=-89.0993 r=1000m,,website_contact_only,,,https://www.wilsonelectricco.com/contact/,contact_form_only,Hey Wilson Electric Co — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Rockford that replies to missed callers automatically. Happy to send a quick example — just let me know!,42.268590599999996,-89.0905707
Butitta Auto – Rockford on Alpine Rd.,Rockford,IL,https://greatwater360autocare.com/stores/butitta-auto-rockford-alpine,8153970444,website,auto,,,,new,,,,area search lat=42.2743 lng=-89.0508 r=1000m,,website_contact_only,https://www.facebook.com/butittarockfordalpine,,,facebook_found,Hey Butitta Auto – Rockford on Alpine Rd. — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Rockford that replies to missed callers automatically. Happy to send a quick example — just let me know!,42.269608399999996,-89.0296795
Eisman's Automotive Repair,Rockford,IL,http://www.eismansautomotiverepair.com,8152184800,website,auto,,,,drafted,,,,area search lat=42.2923 lng=-89.1479 r=1000m,,website_contact_only,,,,no_contact_channel,Hey Eisman's Automotive Repair — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Rockford that replies to missed callers automatically. Happy to send a quick example — just let me know!,42.300772699999996,-89.108398
Larry's Garage,Rockford,IL,,8159688416,phone,auto,,,,drafted,,,,area search lat=42.2923 lng=-89.1479 r=1000m,,no_website,,,,no_contact_channel,Hey Larry's Garage — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Rockford that replies to missed callers automatically. Happy to send a quick example — just let me know!,42.276449,-89.1324358
Knopp Construction,Rockford,IL,http://www.knoppconstruction.com,8152825277,website,construction,,,,drafted,,,,area search lat=42.2923 lng=-89.1479 r=1000m,,website_contact_only,,,,no_contact_channel,Hey Knopp Construction — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Rockford that replies to missed callers automatically. Happy to send a quick example — just let me know!,42.310933399999996,-89.0187607
Cross Country Construction,Roscoe,IL,https://crosscountryconstruction.biz,8153150637,email,construction,,,crosscountryconstruction1@gmail.com,drafted,,,,area search lat=42.2923 lng=-89.1479 r=1000m,,email_found,https://www.facebook.com/Cross.Country.Construction,,https://crosscountryconstruction.biz/contact/,"email_found,facebook_found",Hey Cross Country Construction — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Roscoe that replies to missed callers automatically. Happy to send a quick example — just let me know!,42.425633,-89.012
Rockford Structures Construction Company,Machesney Park,IL,http://www.rockfordstructures.com,8156336161,website,construction,,,,drafted,,,,area search lat=42.2923 lng=-89.1479 r=1000m,,website_contact_only,https://www.facebook.com/Rockford-Structures-Construction-Company-112760958802738,,,facebook_found,Hey Rockford Structures Construction Company — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Machesney Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,42.371966199999996,-89.0314132
Bronco Contracting Inc,Rockford,IL,http://broncocontractinginc.com,7793356589,email,construction,,,broncocontractinginc@gmail.com,drafted,,,,area search lat=42.2923 lng=-89.1479 r=1000m,,email_found,https://www.facebook.com/profile.php,https://www.instagram.com/broncocontractinginc/,,"email_found,facebook_found,instagram_found",Hey Bronco Contracting Inc — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Rockford that replies to missed callers automatically. Happy to send a quick example — just let me know!,42.2781573,-89.14745959999999
Quad Electrical Services,Roscoe,IL,,8156703038,phone,electrical,,,,drafted,,,,area search lat=42.2923 lng=-89.1479 r=1000m,,no_website,,,,no_contact_channel,Hey Quad Electrical Services — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Roscoe that replies to missed callers automatically. Happy to send a quick example — just let me know!,42.4369823,-88.98631089999999
Complete Mechanical Solutions,Machesney Park,IL,https://www.completemechsolutions.com,8152172657,email,hvac,,,info@completemechsolutions.com,sent,true,2026-03-21T13:18:31.949047+00:00,,area search lat=42.2923 lng=-89.1479 r=1000m,,email_found,https://www.facebook.com/CompleteMechSolutions,https://www.instagram.com/completemechsolutions/,https://www.completemechsolutions.com/request-appointment-form,"email_found,facebook_found,instagram_found",Hey Complete Mechanical Solutions — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Machesney Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,42.3790557,-89.0329055
Butitta Auto – Rockford on Main St.,Rockford,IL,https://greatwater360autocare.com/stores/butitta-auto-rockford-main,8159627914,website,auto,,,,new,,,,area search lat=42.2923 lng=-89.1236 r=1000m,,website_contact_only,https://www.facebook.com/butittarockfordmain,,,facebook_found,Hey Butitta Auto – Rockford on Main St. — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Rockford that replies to missed callers automatically. Happy to send a quick example — just let me know!,42.3054503,-89.0774778
Frank Musso's Automotive Repair,Rockford,IL,,8159637470,phone,auto,,,,drafted,,,,area search lat=42.2923 lng=-89.1236 r=1000m,,no_website,,,,no_contact_channel,Hey Frank Musso's Automotive Repair — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Rockford that replies to missed callers automatically. Happy to send a quick example — just let me know!,42.289595,-89.103858
RPM Contracting LLC,Machesney Park,IL,https://www.rpmroofs.com,8777763981,email,construction,,,roofing.jonmoore@gmail.com,drafted,,,,area search lat=42.2923 lng=-89.1236 r=1000m,,email_found,https://www.facebook.com/https,,https://www.rpmroofs.com/contact-us,"email_found,facebook_found",Hey RPM Contracting LLC — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Machesney Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,42.3713985,-89.0175962
Carpenter's Auto Repair,Rockford,IL,http://www.carpentersautoandtransmissionrepair.com,8159682561,website,auto,,,,drafted,,,,area search lat=42.2923 lng=-89.0751 r=1000m,,website_contact_only,https://www.facebook.com/pages,,,facebook_found,Hey Carpenter's Auto Repair — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Rockford that replies to missed callers automatically. Happy to send a quick example — just let me know!,42.296065399999996,-89.0766773
"LPT Automotive, inc",Loves Park,IL,https://www.lptauto.com,8156548762,website,auto,,,,drafted,,,,area search lat=42.2923 lng=-89.0751 r=1000m,,website_contact_only,https://www.facebook.com/LPTAUTOMOTIVE,,https://www.lptauto.com/Automotive-Services/Schedule-My-Service,"facebook_found,contact_form_only","Hey LPT Automotive, inc — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!",42.3139222,-89.0565527
JC AUTOMOTIVE TOTAL CARE,Loves Park,IL,https://solo.to/jcautomotive,7792108914,website,auto,,,,drafted,,,,area search lat=42.2923 lng=-89.0751 r=1000m,,website_contact_only,,,,no_contact_channel,Hey JC AUTOMOTIVE TOTAL CARE — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,42.3126879,-89.0573675
Carlson Heating & Cooling,Machesney Park,IL,http://www.carlsonheatingandcooling.com,8152430232,email,hvac,,,carlsonheating@gmail.com,drafted,,,,area search lat=42.2923 lng=-89.0751 r=1000m,,email_found,https://www.facebook.com/pages,,http://www.carlsonheatingandcooling.com/contact,"email_found,facebook_found",Hey Carlson Heating & Cooling — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Machesney Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,42.3448384,-89.033913
George Sparkman Auto Repair And Auto Sales,Loves Park,IL,http://georgesparkmanautorepair.com,8156333400,website,auto,,,,drafted,,,,area search lat=42.2923 lng=-89.0508 r=1000m,,website_contact_only,,,,no_contact_channel,Hey George Sparkman Auto Repair And Auto Sales — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,42.310841200000006,-89.05735
Opie Electric LLC,Loves Park,IL,https://opieelectric.wixsite.com/home,8152186884,email,electrical,,,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,new,,,,area search lat=42.2923 lng=-89.0508 r=1000m,,email_found,,,https://opieelectric.wixsite.com/home/Contact,email_found,Hey Opie Electric LLC — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,42.3298846,-88.9902724
"O'Connor Heating, Cooling & Electrical",Machesney Park,IL,http://oconnorhce.com,8159782263,website,hvac,,,,drafted,,,,area search lat=42.3102 lng=-89.0993 r=1000m,,website_contact_only,https://www.facebook.com/2008,,http://oconnorhce.com/contact,"facebook_found,contact_form_only","Hey O'Connor Heating, Cooling & Electrical — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Machesney Park that replies to missed callers automatically. Happy to send a quick example — just let me know!",42.3700316,-89.0351979
"Master Plumbing, Heating & Cooling",Cedar Rapids,IA,https://www.masterplumbingcr.com,3192145064,website,plumbing,,,,drafted,,,,area search lat=41.9867 lng=-91.6563 r=1000m,,website_contact_only,https://www.facebook.com/MasterPlumbing,,https://www.masterplumbingcr.com/contact-us/,"facebook_found,contact_form_only","Hey Master Plumbing, Heating & Cooling — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Cedar Rapids that replies to missed callers automatically. Happy to send a quick example — just let me know!",42.0086638,-91.6343114
Above All Plumbing Service,Cedar Rapids,IA,http://callaboveall.com,3195515185,email,plumbing,,,aboveallpds@gmail.com,drafted,,,,area search lat=41.9867 lng=-91.6563 r=1000m,,email_found,https://www.facebook.com/aboveallpds,,http://callaboveall.com/contact,"email_found,facebook_found",Hey Above All Plumbing Service — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Cedar Rapids that replies to missed callers automatically. Happy to send a quick example — just let me know!,42.019354899999996,-91.6273952
"Dalton Plumbing, Heating, Cooling, Electric and Fireplaces, Inc.",Cedar Rapids,IA,https://www.daltonphc.com/cedar-rapids,3194327048,website,plumbing,,,,drafted,,,,area search lat=41.9867 lng=-91.6563 r=1000m,,website_contact_only,https://www.facebook.com/dalton.phc,https://www.instagram.com/daltonphc/,https://www.daltonphc.com/contact/request-service,"facebook_found,instagram_found,contact_form_only","Hey Dalton Plumbing, Heating, Cooling, Electric and Fireplaces, Inc. — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Cedar Rapids that replies to missed callers automatically. Happy to send a quick example — just let me know!",42.021131000000004,-91.6636035
Benjamin Franklin Plumbing of Eastern Iowa,Cedar Rapids,IA,https://www.benjaminfranklinplumbing.com/eastern-iowa,3197278091,website,plumbing,,,,new,,,,area search lat=41.9867 lng=-91.6563 r=1000m,,website_contact_only,,,,no_contact_channel,Hey Benjamin Franklin Plumbing of Eastern Iowa — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Cedar Rapids that replies to missed callers automatically. Happy to send a quick example — just let me know!,41.963353999999995,-91.7472973
Valenta Plumbing,Cedar Rapids,IA,https://www.valentaplumbing.com,3193656977,website,plumbing,,,,drafted,,,,area search lat=41.9867 lng=-91.6563 r=1000m,,website_contact_only,https://www.facebook.com/Valenta-Plumbing-461118083901181,,,facebook_found,Hey Valenta Plumbing — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Cedar Rapids that replies to missed callers automatically. Happy to send a quick example — just let me know!,41.996190899999995,-91.66573559999999
Affordable Plumbing And Remodeling,Cedar Rapids,IA,https://www.affordableplumbingandremodeling.com,3193643868,email,plumbing,,,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,new,,,,area search lat=41.9867 lng=-91.6563 r=1000m,,email_found,https://www.facebook.com/Affordable-Plumbing-Remodeling-Inc-295494802482,,https://www.affordableplumbingandremodeling.com/contact,"email_found,facebook_found",Hey Affordable Plumbing And Remodeling — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Cedar Rapids that replies to missed callers automatically. Happy to send a quick example — just let me know!,41.9640379,-91.6887722
5 Star Plumbing,Cedar Rapids,IA,,6616272178,phone,plumbing,,,,drafted,,,,area search lat=41.9867 lng=-91.6563 r=1000m,,no_website,,,,no_contact_channel,Hey 5 Star Plumbing — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Cedar Rapids that replies to missed callers automatically. Happy to send a quick example — just let me know!,41.9743809,-91.659289
"Schaal Plumbing, Heating and Cooling",Cedar Rapids,IA,https://callschaalyaall.com,3192095120,website,plumbing,,,,drafted,,,,area search lat=41.9867 lng=-91.6563 r=1000m,,website_contact_only,https://www.facebook.com/SchaalHeatingandCooling,https://www.instagram.com/schaalphc/,https://callschaalyaall.com/contact-us/join-our-team,"facebook_found,instagram_found,contact_form_only","Hey Schaal Plumbing, Heating and Cooling — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Cedar Rapids that replies to missed callers automatically. Happy to send a quick example — just let me know!",41.9148174,-91.68438259999999
"Colony Plumbing, Heating & Air Conditioning",Cedar Rapids,IA,https://colonyheating.com,3193644328,email,plumbing,,,info@colonyheating.com,drafted,,,,area search lat=41.9867 lng=-91.6563 r=1000m,,email_found,https://www.facebook.com/ColonyHeatingandAirConditioning,https://www.instagram.com/colony_heating/,https://colonyheating.com/contact-us/,"email_found,facebook_found,instagram_found","Hey Colony Plumbing, Heating & Air Conditioning — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Cedar Rapids that replies to missed callers automatically. Happy to send a quick example — just let me know!",41.9630204,-91.70290829999999
"Cedar Rapids Plumbing, Heating & Cooling",Cedar Rapids,IA,https://cedarrapidsphc.com/service-areas/cedar-rapids-plumbing-heating-cooling,3198994381,email,plumbing,,,cory@lowdenph.com,drafted,,,,area search lat=41.9867 lng=-91.6563 r=1000m,,email_found,https://www.facebook.com/lowdenph,,https://cedarrapidsphc.com/wp-content/plugins/hcp-scheduler/assets/css/hcp-scheduler.css?ver=1773375840,"email_found,facebook_found","Hey Cedar Rapids Plumbing, Heating & Cooling — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Cedar Rapids that replies to missed callers automatically. Happy to send a quick example — just let me know!",41.9891594,-91.6818562
Evans Plumbing LLC,Cedar Rapids,IA,http://yourmstrplumber.com,3194319372,email,plumbing,,,luciano@latinotype.com,drafted,,,,area search lat=41.9867 lng=-91.6563 r=1000m,,email_found,https://www.facebook.com/2178363582380569,,http://yourmstrplumber.com/contact,"email_found,facebook_found",Hey Evans Plumbing LLC — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Cedar Rapids that replies to missed callers automatically. Happy to send a quick example — just let me know!,41.9624573,-91.73673869999999
First Avenue Plumbing Plumber,Cedar Rapids,IA,,3194325500,phone,plumbing,,,,drafted,,,,area search lat=41.9867 lng=-91.6563 r=1000m,,no_website,,,,no_contact_channel,Hey First Avenue Plumbing Plumber — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Cedar Rapids that replies to missed callers automatically. Happy to send a quick example — just let me know!,41.9589445,-91.6781599
Miller Plumbing,Cedar Rapids,IA,,3193620679,phone,plumbing,,,,drafted,,,,area search lat=41.9867 lng=-91.6563 r=1000m,,no_website,,,,no_contact_channel,Hey Miller Plumbing — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Cedar Rapids that replies to missed callers automatically. Happy to send a quick example — just let me know!,41.9774922,-91.65184029999999
JP Plumbing & Heating,Marion,IA,https://plumbingandheatingjp.com,3195337631,website,plumbing,,,,drafted,,,,area search lat=41.9867 lng=-91.6563 r=1000m,,website_contact_only,https://www.facebook.com/JpPlumbingHeating,,https://plumbingandheatingjp.com/contact,"facebook_found,contact_form_only",Hey JP Plumbing & Heating — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Marion that replies to missed callers automatically. Happy to send a quick example — just let me know!,42.0331094,-91.6007369
"Hanna Plumbing & Heating, Inc.",Marion,IA,http://www.hannaplumbingheating.com,3193772809,email,plumbing,,,jenny@hannaplumbingheating.com,drafted,,,,area search lat=41.9867 lng=-91.6563 r=1000m,,email_found,https://www.facebook.com/Hanna-Plumbing-Heating-115769968484333,,http://www.hannaplumbingheating.com/contact/request-a-quote/,"email_found,facebook_found","Hey Hanna Plumbing & Heating, Inc. — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Marion that replies to missed callers automatically. Happy to send a quick example — just let me know!",42.0295658,-91.5973618
WIREONE Electric - Cedar Rapids,Cedar Rapids,IA,https://www.wireoneelectric.com/areas/cedar-rapids-iowa-city-area,3193829191,email,plumbing,,,service@wireoneelectric.com,drafted,,,,area search lat=41.9867 lng=-91.6563 r=1000m,,email_found,https://www.facebook.com/WireOneIowa,https://www.instagram.com/wireoneelectric/,https://www.wireoneelectric.com/schedule-your-appointment/#schedule,"email_found,facebook_found,instagram_found",Hey WIREONE Electric - Cedar Rapids — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Cedar Rapids that replies to missed callers automatically. Happy to send a quick example — just let me know!,41.9709893,-91.6563752
"Kevin's Plumbing Repair, LLC",Cedar Rapids,IA,,3199395096,phone,plumbing,,,,drafted,,,,area search lat=41.9867 lng=-91.6563 r=1000m,,no_website,,,,no_contact_channel,"Hey Kevin's Plumbing Repair, LLC — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Cedar Rapids that replies to missed callers automatically. Happy to send a quick example — just let me know!",42.0131933,-91.6516488
Krall Plumbing Inc,Cedar Rapids,IA,https://krallplumbing.com,3193664304,website,plumbing,,,,drafted,,,,area search lat=41.9867 lng=-91.6563 r=1000m,,website_contact_only,,,https://krallplumbing.com/contact/,contact_form_only,Hey Krall Plumbing Inc — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Cedar Rapids that replies to missed callers automatically. Happy to send a quick example — just let me know!,41.962165600000006,-91.66478630000002
"Fosters Kraus Plumbing, Heating and Air",Marion,IA,http://www.fosterskraus.com,3193776325,email,plumbing,,,info@fosterskraus.com,drafted,,,,area search lat=41.9867 lng=-91.6563 r=1000m,,email_found,https://www.facebook.com/fosterskraus,,http://www.fosterskraus.com/contact,"email_found,facebook_found","Hey Fosters Kraus Plumbing, Heating and Air — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Marion that replies to missed callers automatically. Happy to send a quick example — just let me know!",42.034535999999996,-91.533749
Eberles Automotive Services,Cedar Rapids,IA,,3193638141,phone,auto,,,,drafted,,,,area search lat=41.9867 lng=-91.6563 r=1000m,,no_website,,,,no_contact_channel,Hey Eberles Automotive Services — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Cedar Rapids that replies to missed callers automatically. Happy to send a quick example — just let me know!,41.993610499999996,-91.6628348
Jim's Auto Repair,Cedar Rapids,IA,,3193652599,phone,auto,,,,drafted,,,,area search lat=41.9867 lng=-91.6563 r=1000m,,no_website,,,,no_contact_channel,Hey Jim's Auto Repair — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Cedar Rapids that replies to missed callers automatically. Happy to send a quick example — just let me know!,41.981329599999995,-91.6612461
Auto Anything Mobile Services,Cedar Rapids,IA,,3196545572,phone,auto,,,,drafted,,,,area search lat=41.9867 lng=-91.6563 r=1000m,,no_website,,,,no_contact_channel,Hey Auto Anything Mobile Services — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Cedar Rapids that replies to missed callers automatically. Happy to send a quick example — just let me know!,41.952655299999996,-91.64967279999999
K&R Quality Auto Repair,Cedar Rapids,IA,https://krqualityautorepair.com,3194873898,email,auto,,,k.r.quality.auto.care@gmail.com,drafted,,,,area search lat=41.9867 lng=-91.6563 r=1000m,,email_found,,,https://krqualityautorepair.com/contact/,email_found,Hey K&R Quality Auto Repair — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Cedar Rapids that replies to missed callers automatically. Happy to send a quick example — just let me know!,41.9517263,-91.71158899999999
Al's Full Service Auto Repair,Cedar Rapids,IA,http://alsfullservice.com,3193969597,website,auto,,,,drafted,,,,area search lat=41.9867 lng=-91.6563 r=1000m,,website_contact_only,https://www.facebook.com/AlsFullServiceAutoRepair,,,facebook_found,Hey Al's Full Service Auto Repair — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Cedar Rapids that replies to missed callers automatically. Happy to send a quick example — just let me know!,41.962553,-91.686143
Anytime Auto Repair,Cedar Rapids,IA,,8154418063,phone,auto,,,,drafted,,,,area search lat=41.9867 lng=-91.6563 r=1000m,,no_website,,,,no_contact_channel,Hey Anytime Auto Repair — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Cedar Rapids that replies to missed callers automatically. Happy to send a quick example — just let me know!,41.997953200000005,-91.6654281
Reliable Auto Maintenance,Cedar Rapids,IA,http://www.rel-auto.com,3194494815,email,auto,,,info@rel-auto.com,drafted,,,,area search lat=41.9867 lng=-91.6563 r=1000m,,email_found,https://www.facebook.com/reliableautomaintenancecr,https://www.instagram.com/reliableautomaintenance/,http://www.rel-auto.com/contact,"email_found,facebook_found,instagram_found",Hey Reliable Auto Maintenance — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Cedar Rapids that replies to missed callers automatically. Happy to send a quick example — just let me know!,42.0191473,-91.6333964
Revive Auto Care,Cedar Rapids,IA,https://www.reviveautocareia.com,3192610999,email,auto,,,info@reviveautocareia.com,drafted,,,,area search lat=41.9867 lng=-91.6563 r=1000m,,email_found,https://www.facebook.com/reviveautocare,,https://www.reviveautocareia.com/contact,"email_found,facebook_found",Hey Revive Auto Care — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Cedar Rapids that replies to missed callers automatically. Happy to send a quick example — just let me know!,42.031922,-91.670979
Milex Complete Auto Care,Cedar Rapids,IA,http://cedarrapidsmilexauto.com,3193820090,website,auto,,,,drafted,,,,area search lat=41.9867 lng=-91.6563 r=1000m,,website_contact_only,https://www.facebook.com/Milex-Complete-Auto-Care-of-Cedar-Rapids-2181254508801982,,,facebook_found,Hey Milex Complete Auto Care — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Cedar Rapids that replies to missed callers automatically. Happy to send a quick example — just let me know!,42.0305246,-91.6691192
Albert Auto Service Inc,Cedar Rapids,IA,https://www.albertautoservice.com,3192977391,email,auto,,,rich@albertautoservice.com,drafted,,,,area search lat=41.9867 lng=-91.6563 r=1000m,,email_found,https://www.facebook.com/Albert-Auto-Service-Inc-415094998684594,,https://www.albertautoservice.com/request,"email_found,facebook_found",Hey Albert Auto Service Inc — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Cedar Rapids that replies to missed callers automatically. Happy to send a quick example — just let me know!,41.941738099999995,-91.6663894
Ramsey Repair,Cedar Rapids,IA,https://ramseyrepair.com,3193435717,website,auto,,,,drafted,,,,area search lat=41.9867 lng=-91.6563 r=1000m,,website_contact_only,https://www.facebook.com/RamseyRepairLLC,https://www.instagram.com/ramsey_repair/,https://ramseyrepair.com/wp-content/plugins/jetpack/jetpack_vendor/automattic/jetpack-forms/src/../dist/contact-form/css/jetpack-forms-layout.css?ver=15.7-a.3,"facebook_found,instagram_found,contact_form_only",Hey Ramsey Repair — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Cedar Rapids that replies to missed callers automatically. Happy to send a quick example — just let me know!,41.9635274,-91.701624
John's Automotive Service,Cedar Rapids,IA,https://johnsautomotiveservice.com,3192205598,website,auto,,,,drafted,,,,area search lat=41.9867 lng=-91.6563 r=1000m,,website_contact_only,https://www.facebook.com/johnsautomotiveservice,,https://johnsautomotiveservice.com/contact-us/,"facebook_found,contact_form_only",Hey John's Automotive Service — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Cedar Rapids that replies to missed callers automatically. Happy to send a quick example — just let me know!,41.968430999999995,-91.73424299999999
